Internal ID,Date Created in NetSuite,Type,Item name/SKU#,Description,Inactive,Base Price,Product Category,Class (no hierarchy),Shelf Life (Months),Weight,Length,Width,Height,Available,Total Quantity On Hand,Storage Temperature,Shipping Temperature,Safety Stock Level,Quantity Pricing Schedule,Primary Stock Unit,Primary Sale Unit,Special Work Order Item,OEM Item
7827,7/7/2020 14:43,Assembly,D5425-B-EMD,5-hmC DNA ELIS Kit (Component 2 of 2),Yes,123.48,Kits,5-hmC ELISA,,,,,,,,-80C,Dry Ice,,,Each,Each,No,Yes
14188,5/7/2021 10:34,Assembly,D5425-B-Enzo,Quest 5-hmC™ DNA ELISA Kit (96 Rxns.) (Enzo) (Component 2 of 2),No,148.05,Kits,5-hmC ELISA,,,,,,,,-80C,Dry Ice,,Standard Kit Quantity Discounts,Each,Each,No,Yes
14189,5/7/2021 10:37,Item Group,D5425-Enzo,Quest 5-hmC™ DNA ELISA Kit (96 Preps.) (Enzo),No,,Kits,5-hmC ELISA,,,,,,,,,Dry Ice,,,,,,Yes
12975,1/15/2021 17:48,Item Group,D5426,Quest 5-hmC™ DNA ELISA Kit (2 x 96 Preps.),No,,Kits,5-hmC ELISA,,,,,,,,,Dry Ice,,,,,,No
7828,7/7/2020 14:43,Assembly,D5426-A,Quest 5-hmC™ DNA ELISA Kit (2 x 96 Preps.),No,346.1,Kits,5-hmC ELISA,24,,,,,17,17,4C,Blue Ice,0,Standard Kit Quantity Discounts,Each,Each,Yes,No
7829,7/7/2020 14:43,Assembly,D5426-B,Quest 5-hmC™ DNA ELISA Kit (2 x 96 Preps.),No,346.1,Kits,5-hmC ELISA,18,,,,,11,11,-80C,Dry Ice,5,Standard Kit Quantity Discounts,Each,Each,No,No
12976,1/15/2021 17:48,Item Group,D5450,RRHP™ 5-hmC Library Prep Kit (12 Preps.),No,,Kits,RRHP,,,,,,,,,Dry Ice,,,,,,No
7830,7/7/2020 14:43,Assembly,D5450-1,10X RRHP Reaction Buffer (1.5ml),No,0,Components,RRHP,,,,,,15,15,-20C,Dry Ice,5,Standard Component Quantity Discounts,Each,Each,No,No
7831,7/7/2020 14:43,Assembly,D5450-2-A,RRHP Adapter 1 (20 µM) (15 µl),No,0,Components,RRHP,,,,,,3,3,-20C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
7832,7/7/2020 14:43,Assembly,D5450-2-B,RRHP Adapter 2 (20 µM) (15 µl),No,0,Components,RRHP,,,,,,8,8,-20C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
7833,7/7/2020 14:43,Assembly,D5450-3-15,T4 DNA Ligase (400 U/µl) (15 µl),No,0,Components,RRHP,,,,,,62,62,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
7834,7/7/2020 14:43,Assembly,D5450-3-30,T4 DNA Ligase (400 U/µl) (30 µl),No,0,Components,RRHP,,,,,,45,48,-80C,Dry Ice,25,Standard Component Quantity Discounts,Each,Each,No,No
3788,6/12/2020 15:25,Assembly,D5450-4,Index Primer Sets (6 Tubes) (10 µmol each) (30 µl aliquots),No,94,Components,RRHP,,,,,,,,-20C,Dry Ice,0,Standard Component Quantity Discounts,Each,Each,No,No
3789,6/12/2020 15:25,Assembly,D5450-4-A,Index Primer A (10 µM) (30 µl),No,15.67,Components,RRHP,,,,,,42,43,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
7837,7/7/2020 14:43,Assembly,D5450-4-A-S,Index Primer A (10 µM) (15 µl),Yes,0,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
3790,6/12/2020 15:25,Assembly,D5450-4-B,Index Primer B (10 µM) (30 µl),No,15.67,Components,RRHP,,,,,,72,72,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
7839,7/7/2020 14:43,Assembly,D5450-4-B-S,Index Primer B (10 µM) (15 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
3791,6/12/2020 15:25,Assembly,D5450-4-C,Index Primer C (10 µM) (30 µl),No,15.67,Components,RRHP,,,,,,44,44,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
7841,7/7/2020 14:43,Assembly,D5450-4-C-S,Index Primer C (10 µM) (15 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
3792,6/12/2020 15:25,Assembly,D5450-4-D,Index Primer D (10 µM) (30 µl),No,15.67,Components,RRHP,,,,,,51,51,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
7843,7/7/2020 14:43,Assembly,D5450-4-D-S,Index Primer D (10 µM) (15 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
3793,6/12/2020 15:25,Assembly,D5450-4-E,Index Primer E (10 µM) (30 µl),No,15.67,Components,RRHP,,,,,,42,42,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
7845,7/7/2020 14:43,Assembly,D5450-4-E-S,Index Primer E (10 µM) (15 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
3794,6/12/2020 15:25,Assembly,D5450-4-F,Index Primer F (10 µM) (30 µl),No,15.67,Components,RRHP,,,,,,40,40,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
7847,7/7/2020 14:43,Assembly,D5450-4-F-S,Index Primer F (10 µM) (15 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7848,7/7/2020 14:43,Assembly,D5450-4-G,Index Primer G (10 µM) (30 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7849,7/7/2020 14:43,Assembly,D5450-4-G-S,Index Primer G (10 µM) (15 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7850,7/7/2020 14:43,Assembly,D5450-4-H,Index Primer H (10 µM) (30 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7851,7/7/2020 14:43,Assembly,D5450-4-H-S,Index Primer H (10 µM) (15 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7852,7/7/2020 14:43,Assembly,D5450-4-I,Index Primer I (10 µM) (30 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7853,7/7/2020 14:43,Assembly,D5450-4-I-S,Index Primer I (10 µM) (15 µl),Yes,0,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7854,7/7/2020 14:43,Assembly,D5450-4-J,Index Primer J (10 µM) (30 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7855,7/7/2020 14:43,Assembly,D5450-4-J-S,Index Primer J (10 µM) (15 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7856,7/7/2020 14:43,Assembly,D5450-4-K,Index Primer K (10 µM) (30 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7857,7/7/2020 14:43,Assembly,D5450-4-K-S,Index Primer K (10 µM) (15 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7858,7/7/2020 14:43,Assembly,D5450-4-L,Index Primer L (10 µM) (30 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7859,7/7/2020 14:43,Assembly,D5450-4-L-S,Index Primer L (10 µM) (15 µl),Yes,15.67,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7860,7/7/2020 14:43,Assembly,D5450-5,rATP (10 mM) (15 µl),No,0,Components,RRHP,,,,,,37,37,-80C,Dry Ice,25,Standard Component Quantity Discounts,Each,Each,No,No
7861,7/7/2020 14:43,Assembly,D5450-6,Taq DNA Pol (2 U/µl) (15 µl),No,0,Components,RRHP,,,,,,58,58,-80C,Dry Ice,25,Standard Component Quantity Discounts,Each,Each,No,No
7862,7/7/2020 14:43,Assembly,D5450-6-9,Taq DNA Pol (2 U/µl) (9 µl),Yes,0,Components,RRHP,,,,,,,,-80C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7863,7/7/2020 14:43,Assembly,D5450-7,Index Primer Sets (12 Tubes) (10 µmol) (30 µl),Yes,94,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7864,7/7/2020 14:43,Assembly,D5450-7S,Index Primer Sets (12 Tubes) (10 µmol) (15 µl),Yes,94,Components,RRHP,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7865,7/7/2020 14:43,Assembly,D5450-A,RRHP 5-hmC Library Prep Kit (12 Preps.),No,509.85,Kits,RRHP,24,,,,,7,7,Room Temperature,Room Temperature,0,Standard Kit Quantity Discounts,Each,Each,No,No
7866,7/7/2020 14:43,Assembly,D5450-B,RRHP 5-hmC Library Prep Kit (12 Preps.),No,509.85,Kits,RRHP,18,,,,,15,15,-80C,Dry Ice,3,Standard Kit Quantity Discounts,Each,Each,No,No
12977,1/15/2021 17:48,Item Group,D5451,RRHP™ 5-hmC Library Prep Kit (25 Preps.),No,,Kits,RRHP,,,,,,,,,Dry Ice,,,,,,No
7867,7/7/2020 14:43,Assembly,D5451-A,RRHP 5-hmC Library Prep Kit (25 Preps.),No,865.2,Kits,RRHP,24,,,,,1,1,Room Temperature,Room Temperature,0,Standard Kit Quantity Discounts,Each,Each,Yes,No
7868,7/7/2020 14:43,Assembly,D5451-B,RRHP 5-hmC Library Prep Kit (25 Preps.),No,865.2,Kits,RRHP,18,,,,,,,-80C,Dry Ice,3,Standard Kit Quantity Discounts,Each,Each,No,No
12978,1/15/2021 17:48,Item Group,D5455,Pico Methyl-Seq™ Library Prep Kit (10 Preps.),No,,Kits,Pico,,,,,,,,,Dry Ice,,,,,,No
3795,6/12/2020 15:25,Assembly,D5455-1-15,PrepAmp Primer (40 µM) (15 µl),No,47,Components,Pico,,,,,,68,69,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
7870,7/7/2020 14:44,Assembly,D5455-1-30,PrepAmp Primer (40 µM) (30 µl),No,94,Components,Pico,,,,,,22,22,-20C,Dry Ice,15,Standard Component Quantity Discounts,Each,Each,No,No
3796,6/12/2020 15:25,Assembly,D5455-2-30,PrepAmp Buffer (5X) (30 µl),No,47,Components,Pico,,,,,,65,65,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
7872,7/7/2020 14:44,Assembly,D5455-2-75,PrepAmp Buffer (5X) (75 µl),No,94,Components,Pico,,,,,,54,54,-20C,Dry Ice,15,Standard Component Quantity Discounts,Each,Each,No,No
7873,7/7/2020 14:44,Assembly,D5455-3-120,PrepAmp Pre-Mix (120 µl),No,94,Components,Pico,,,,,,63,63,-20C,Dry Ice,15,Standard Component Quantity Discounts,Each,Each,No,No
3797,6/12/2020 15:25,Assembly,D5455-3-50,PrepAmp Pre-Mix (50 µl),No,47,Components,Pico,,,,,,35,36,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
7875,7/7/2020 14:44,Assembly,D5455-4-15,PrepAmp Polymerase (15 µl),No,94,Components,Pico,,,,,,35,35,-20C,Dry Ice,15,Standard Component Quantity Discounts,Each,Each,No,No
3798,6/12/2020 15:25,Assembly,D5455-4-6,PrepAmp Polymerase (6 µl),No,47,Components,Pico,,,,,,38,40,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
3799,6/12/2020 15:25,Assembly,D5455-5-250,2X LibraryAmp Master Mix (250 µl),No,47,Components,Pico,,,,,,41,41,-80C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
7878,7/7/2020 14:44,Assembly,D5455-5-625,2X LibraryAmp Master Mix (625 µl),No,94,Components,Pico,,,,,,88,88,-80C,Dry Ice,15,Standard Component Quantity Discounts,Each,Each,No,No
3800,6/12/2020 15:25,Assembly,D5455-6-15,LibraryAmp Primers (10 µM) (15 µl),No,47,Components,Pico,,,,,,62,62,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
7880,7/7/2020 14:44,Assembly,D5455-6-30,LibraryAmp Primers (10 µM) (30 µl),No,94,Components,Pico,,,,,,77,78,-20C,Dry Ice,15,Standard Component Quantity Discounts,Each,Each,No,No
3801,6/12/2020 15:25,Assembly,D5455-A,Pico Methyl-Seq™ Library Prep Kit (10 Preps.),No,350.2,Kits,Pico,18,,,,,1,1,Room Temperature,Room Temperature,0,Standard Kit Quantity Discounts,Each,Each,Yes,No
3802,6/12/2020 15:25,Assembly,D5455-B,Pico Methyl-Seq™ Library Prep Kit (10 Preps.),No,350.2,Kits,Pico,18,,,,,23,23,-80C,Dry Ice,5,Standard Kit Quantity Discounts,Each,Each,No,No
12979,1/15/2021 17:48,Item Group,D5456,Pico Methyl-Seq™ Library Prep Kit (25 Preps.),No,,Kits,Pico,,,,,,,,,Dry Ice,,,,,,No
7883,7/7/2020 14:44,Assembly,D5456-A,Pico Methyl-Seq™ Library Prep Kit (25 Preps.),No,700.4,Kits,Pico,18,,,,,,,Room Temperature,Room Temperature,0,Standard Kit Quantity Discounts,Each,Each,Yes,No
7884,7/7/2020 14:44,Assembly,D5456-B,Pico Methyl-Seq™ Library Prep Kit (25 Preps.),No,700.4,Kits,Pico,18,,,,,7,8,-80C,Dry Ice,6,Standard Kit Quantity Discounts,Each,Each,No,No
19320,7/19/2023 15:37,Assembly,D5457-1,Human Aging Quantification Kit ,No,0,Kits,Epigenetics,18,,,,,,,-20C,Dry Ice,0,Standard Kit Quantity Discounts,Each,Each,No,No
19321,7/19/2023 15:39,Assembly,D5457-2,Mouse Aging Quantification Kit ,No,0,Kits,Epigenetics,18,,,,,,,-20C,Dry Ice,0,Standard Kit Quantity Discounts,Each,Each,No,No
12980,1/15/2021 17:48,Item Group,D5458,Zymo-Seq ATAC Library Kit (12 Rxns.),No,,Kits,ATAC,,,,,,,,,Dry Ice,,,,,,No
10010,7/9/2020 14:33,Assembly,D5458-1-300,ATAC-S Buffer (300 µl),No,0,Components,ATAC,,,,,,116,116,-20C,Dry Ice,0,Standard Component Quantity Discounts,Each,Each,No,No
10011,7/9/2020 14:33,Assembly,D5458-2-300,ATAC Lysis Buffer (300 µl),No,0,Components,ATAC,,,,,,11,11,-20C,Dry Ice,0,Standard Component Quantity Discounts,Each,Each,No,No
10012,7/9/2020 14:33,Assembly,D5458-3-12,ATAC Wash Buffer (12 ml),No,0,Components,ATAC,,,,,,29,29,-20C,Dry Ice,0,Standard Component Quantity Discounts,Each,Each,No,No
10013,7/9/2020 14:33,Assembly,D5458-4-600,Pre-Tagmentation Buffer (600 µl),No,0,Components,ATAC,,,,,,6,6,-20C,Dry Ice,0,Standard Component Quantity Discounts,Each,Each,No,No
18420,11/14/2022 11:09,Assembly,D5458-5-300,ATAC Library PCR Mix  (300 µl),No,0,Components,ATAC,,,,,,8,9,-20C,Dry Ice,0,Standard Component Quantity Discounts,Each,Each,No,No
10014,7/9/2020 14:33,Assembly,D5458-5-400,ATAC Library PCR Mix  (400 µl),No,0,Components,ATAC,,,,,,,,-20C,Dry Ice,0,Standard Component Quantity Discounts,Each,Each,No,No
10015,7/9/2020 14:33,Assembly,D5458-6,"UDI Tag Primer Set (Indexes 1-12)(25 µM each), 15 µl",No,10,Components,ATAC,,,,,,,2,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
10016,7/9/2020 14:33,Assembly,D5458-6-1,UDI Tag Primer Set 1 (25 µM) (15 µl),No,0,Components,ATAC,,,,,,23,103,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
10017,7/9/2020 14:33,Assembly,D5458-6-10,UDI Tag Primer Set 10 (25 µM) (15 µl),No,0,Components,ATAC,,,,,,11,91,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
10018,7/9/2020 14:33,Assembly,D5458-6-11,UDI Tag Primer Set 11 (25 µM) (15 µl),No,0,Components,ATAC,,,,,,24,104,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
10019,7/9/2020 14:33,Assembly,D5458-6-12,UDI Tag Primer Set 12 (25 µM) (15 µl),No,0,Components,ATAC,,,,,,24,104,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
10020,7/9/2020 14:33,Assembly,D5458-6-2,UDI Tag Primer Set 2 (25 µM) (15 µl),No,0,Components,ATAC,,,,,,23,103,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
10021,7/9/2020 14:33,Assembly,D5458-6-3,UDI Tag Primer Set 3 (25 µM) (15 µl),No,0,Components,ATAC,,,,,,23,103,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
10022,7/9/2020 14:33,Assembly,D5458-6-4,UDI Tag Primer Set 4 (25 µM) (15 µl),No,0,Components,ATAC,,,,,,23,103,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
10023,7/9/2020 14:33,Assembly,D5458-6-5,UDI Tag Primer Set 5 (25 µM) (15 µl),No,0,Components,ATAC,,,,,,23,103,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
10024,7/9/2020 14:33,Assembly,D5458-6-6,UDI Tag Primer Set 6 (25 µM) (15 µl),No,0,Components,ATAC,,,,,,23,103,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
10025,7/9/2020 14:34,Assembly,D5458-6-7,UDI Tag Primer Set 7 (25 µM) (15 µl),No,0,Components,ATAC,,,,,,24,104,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
10026,7/9/2020 14:34,Assembly,D5458-6-8,UDI Tag Primer Set 8 (25 µM) (15 µl),No,0,Components,ATAC,,,,,,24,104,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
10027,7/9/2020 14:34,Assembly,D5458-6-9,UDI Tag Primer Set 9 (25 µM) (15 µl),No,0,Components,ATAC,,,,,,24,104,-80C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
15647,1/28/2022 15:04,Assembly,D5458-7-35,Tn5 Enzyme (35 µl),No,0,Kits,ATAC,9,,,,,2,2,-20C,Dry Ice,10,Standard Component Quantity Discounts,Each,Each,No,No
18681,2/3/2023 14:34,Assembly,D5458-8,Tn5 Enzyme (35 µl) and  Pre-Tagmentation Buffer (600 µl) Set,No,600,Components,ATAC,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,Yes,No
10028,7/9/2020 14:34,Assembly,D5458-A,Zymo-Seq ATAC Library Kit (12 Rxns.) Component 1 of 3,No,775.59,Kits,ATAC,9,,,,,15,16,-20C,Dry Ice,15,Standard Kit Quantity Discounts,Each,Each,No,No
10029,7/9/2020 14:34,Assembly,D5458-B,Zymo-Seq ATAC Library Kit (12 Rxns.) Component 2 of 3,No,38.41,Kits,ATAC,,,,,,20,24,Room Temperature,Room Temperature,0,Standard Kit Quantity Discounts,Each,Each,No,No
12981,1/15/2021 17:48,Item Group,D5459,Classic RRBS Library Prep Kit,Yes,,Kits,RRBS,,,,,,,,,Dry Ice,,,,,,No
7885,7/7/2020 14:44,Assembly,D5459-1-150,10X RRBS Buffer (150 µl),Yes,0,Components,RRBS,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
7886,7/7/2020 14:44,Assembly,D5459-1-300,10X RRBS Buffer (300 µl),No,186,Components,RRBS,,,,,,41,41,-20C,Dry Ice,30,Standard Component Quantity Discounts,Each,Each,No,No
7887,7/7/2020 14:44,Assembly,D5459-2-15,RRBS Adapters (15 µl),No,0,Components,RRBS,,,,,,112,112,-20C,Dry Ice,30,Standard Component Quantity Discounts,Each,Each,No,No
7888,7/7/2020 14:44,Assembly,D5459-2-30,RRBS Adapters (30 µl),Yes,0,Components,RRBS,,,,,,,,-20C,Dry Ice,0,Standard Component Quantity Discounts,Each,Each,No,No
7889,7/7/2020 14:44,Assembly,D5459-3,Index Primer Sets - 24 sets,Yes,0,Components,RRBS,,,,,,,,-80C,Dry Ice,0,Standard Component Quantity Discounts,Each,Each,No,No
7890,7/7/2020 14:44,Assembly,D5459-A,Classic RRBS Library Prep Kit (Box 1 of 2),Yes,1320,Kits,RRBS,,,,,,,,Room Temperature,Room Temperature,,Standard Kit Quantity Discounts,Each,Each,No,No
7891,7/7/2020 14:44,Assembly,D5459-B,Classic RRBS Library Prep Kit (Box 2 of 2),Yes,1320,Kits,RRBS,,,,,,,,-80C,Dry Ice,,Standard Kit Quantity Discounts,Each,Each,No,No
12982,1/15/2021 17:48,Item Group,D5460,Zymo-Seq RRBS™ Library Kit (24 Preps.),No,,Kits,RRBS,,,,,,,,,Dry Ice,,,,,,No
7892,7/7/2020 14:44,Assembly,D5460-A,Zymo-Seq RRBS™ Library Kit (24 Preps.) (Component 1 of 3),No,517.55,Kits,RRBS,24,,,,,,,Room Temperature,Room Temperature,0,Standard Kit Quantity Discounts,Each,Each,Yes,No
7893,7/7/2020 14:44,Assembly,D5460-A-S,Zymo-Seq RRBS™ Library Kit (12 Preps.) (Component 1 of 2),Yes,0,Sample Kits,RRBS,24,,,,,,,Room Temperature,Room Temperature,,Standard Kit Quantity Discounts,Each,Each,No,No
7894,7/7/2020 14:44,Assembly,D5460-B,Zymo-Seq RRBS™ Library Kit (24 Preps.) (Component 2 of 3),No,517.55,Kits,RRBS,18,,,,,10,10,-20C,Dry Ice,8,Standard Kit Quantity Discounts,Each,Each,No,No
7895,7/7/2020 14:44,Assembly,D5460-B-S,Zymo-Seq RRBS™ Library Kit (12 Preps.) (Component 2 of 2),Yes,0,Sample Kits,RRBS,18,,,,,,,-20C,Blue Ice,,Standard Kit Quantity Discounts,Each,Each,No,No
15170,10/25/2021 14:26,Assembly,D5460-C,Zymo-Seq RRBS™ UDI Primers (1-24),No,0,Kits,RRBS,,,,,,,,-80C,Dry Ice,0,Standard Kit Quantity Discounts,Each,Each,No,No
15070,10/25/2021 13:34,Assembly,D5460-UDI-01,Zymo-Seq RRBS UDI-01 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15071,10/25/2021 13:34,Assembly,D5460-UDI-02,Zymo-Seq RRBS UDI-02 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15072,10/25/2021 13:34,Assembly,D5460-UDI-03,Zymo-Seq RRBS UDI-03 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15073,10/25/2021 13:34,Assembly,D5460-UDI-04,Zymo-Seq RRBS UDI-04 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15074,10/25/2021 13:34,Assembly,D5460-UDI-05,Zymo-Seq RRBS UDI-05 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15075,10/25/2021 13:34,Assembly,D5460-UDI-06,Zymo-Seq RRBS UDI-06 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15076,10/25/2021 13:34,Assembly,D5460-UDI-07,Zymo-Seq RRBS UDI-07 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15077,10/25/2021 13:34,Assembly,D5460-UDI-08,Zymo-Seq RRBS UDI-08 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15078,10/25/2021 13:34,Assembly,D5460-UDI-09,Zymo-Seq RRBS UDI-09 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15079,10/25/2021 13:34,Assembly,D5460-UDI-10,Zymo-Seq RRBS UDI-10 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15080,10/25/2021 13:34,Assembly,D5460-UDI-11,Zymo-Seq RRBS UDI-11 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15081,10/25/2021 13:34,Assembly,D5460-UDI-12,Zymo-Seq RRBS UDI-12 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15082,10/25/2021 13:34,Assembly,D5460-UDI-13,Zymo-Seq RRBS UDI-13 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15083,10/25/2021 13:34,Assembly,D5460-UDI-14,Zymo-Seq RRBS UDI-14 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15084,10/25/2021 13:34,Assembly,D5460-UDI-15,Zymo-Seq RRBS UDI-15 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15085,10/25/2021 13:34,Assembly,D5460-UDI-16,Zymo-Seq RRBS UDI-16 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15086,10/25/2021 13:34,Assembly,D5460-UDI-17,Zymo-Seq RRBS UDI-17 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15087,10/25/2021 13:34,Assembly,D5460-UDI-18,Zymo-Seq RRBS UDI-18 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15088,10/25/2021 13:34,Assembly,D5460-UDI-19,Zymo-Seq RRBS UDI-19 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15089,10/25/2021 13:35,Assembly,D5460-UDI-20,Zymo-Seq RRBS UDI-20 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15090,10/25/2021 13:35,Assembly,D5460-UDI-21,Zymo-Seq RRBS UDI-21 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15091,10/25/2021 13:35,Assembly,D5460-UDI-22,Zymo-Seq RRBS UDI-22 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15092,10/25/2021 13:35,Assembly,D5460-UDI-23,Zymo-Seq RRBS UDI-23 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
15093,10/25/2021 13:35,Assembly,D5460-UDI-24,Zymo-Seq RRBS UDI-24 Primers (2.5 µM each) (10 µl),No,,Components,RRBS,,,,,,,,-80C,Dry Ice,0,,Each,Each,No,No
